room_id,number_of_reviews,last_review,reviews_per_month,review_rate_number
1350390,49.0,6/26/2019,0.53,5.0
1350942,8.0,5/18/2018,0.11,3.0
1351494,0.0,,,3.0
1352047,124.0,5/25/2019,1.32,1.0
1352599,5.0,12/19/2018,0.12,2.0
1353151,147.0,6/30/2019,1.57,5.0
1353703,43.0,4/14/2019,0.46,5.0
1354256,8.0,1/3/2019,0.33,3.0
1354808,37.0,1/2/2019,0.39,1.0
1355360,120.0,6/19/2019,1.28,3.0
1355913,24.0,1/1/2019,0.29,5.0
1356465,5.0,7/9/2017,0.05,2.0
1357017,242.0,4/1/2019,2.59,5.0
1357570,229.0,6/21/2019,2.45,3.0
1358122,108.0,6/19/2019,1.36,1.0
1358674,181.0,6/5/2019,1.92,5.0
1359226,34.0,7/1/2019,0.39,1.0
1359779,5.0,10/2/2016,0.05,1.0
1360331,5.0,8/17/2015,0.06,4.0
1360883,60.0,6/25/2019,0.64,3.0
1361436,238.0,6/23/2019,2.59,4.0
1361988,34.0,4/22/2019,0.37,2.0
1362540,131.0,6/24/2019,1.4,2.0
1363093,6.0,6/28/2017,0.16,4.0
1363645,4.0,7/3/2015,0.06,
1364197,7.0,10/7/2018,0.08,
1364749,125.0,7/7/2019,3.04,
1365302,0.0,,,
1365854,49.0,12/3/2014,0.58,2.0
1366406,11.0,9/25/2017,0.12,1.0
1366959,0.0,,,1.0
1367511,107.0,5/23/2019,1.15,2.0
1368063,241.0,6/29/2019,2.6,4.0
1368616,176.0,6/29/2019,1.89,3.0
1369168,151.0,6/16/2019,1.63,4.0
1369720,49.0,8/9/2018,0.53,2.0
1370272,13.0,9/1/2018,0.14,3.0
1370825,33.0,6/24/2019,0.47,3.0
1371377,24.0,11/6/2018,0.32,4.0
1371929,59.0,6/24/2019,0.66,2.0
1372482,2.0,6/25/2015,0.04,1.0
1373034,16.0,6/28/2019,0.23,2.0
1373586,72.0,11/26/2018,0.77,3.0
1374139,24.0,4/25/2019,0.26,3.0
1374691,23.0,6/22/2019,0.26,3.0
1375243,43.0,7/2/2019,0.47,4.0
1375795,30.0,7/3/2019,0.32,5.0
1376348,39.0,6/29/2019,0.44,1.0
1376900,8.0,7/26/2018,0.09,5.0
1377452,3.0,11/3/2015,0.03,2.0
1378005,6.0,4/19/2018,0.1,4.0
1378557,4.0,12/4/2015,0.05,2.0
1379109,56.0,7/6/2019,0.66,4.0
1379662,7.0,11/16/2018,0.08,3.0
1380214,2.0,1/13/2014,0.03,5.0
1380766,178.0,6/24/2019,2.69,4.0
1381318,30.0,5/31/2019,0.8,2.0
1381871,190.0,6/23/2019,2.04,3.0
1382423,25.0,6/30/2019,0.27,3.0
1382975,81.0,5/31/2019,0.98,5.0
1383528,7.0,6/22/2019,0.08,1.0
1384080,216.0,7/1/2019,2.31,5.0
1384632,31.0,1/28/2019,0.33,4.0
1385185,53.0,8/12/2017,0.57,4.0
1385737,247.0,6/21/2019,2.65,2.0
1386289,233.0,4/10/2019,2.5,5.0
1386841,135.0,6/24/2019,1.45,5.0
1387394,20.0,12/30/2015,0.23,3.0
1387946,46.0,6/2/2019,0.5,4.0
1388498,10.0,10/26/2014,0.12,1.0
1389051,143.0,6/30/2018,2.83,1.0
1389603,21.0,5/22/2019,0.26,5.0
1390155,0.0,,,4.0
1390708,8.0,5/19/2019,0.09,1.0
1391260,4.0,8/28/2017,0.05,1.0
1391812,314.0,7/1/2019,3.45,4.0
1392364,18.0,6/18/2019,0.25,3.0
1392917,11.0,5/27/2015,0.12,1.0
1393469,51.0,6/2/2019,0.55,3.0
1394021,20.0,4/1/2017,0.33,4.0
1394574,8.0,12/30/2017,0.12,5.0
1395126,59.0,6/6/2019,0.63,1.0
1395678,54.0,6/24/2019,0.62,1.0
1396231,10.0,12/31/2018,0.46,4.0
1396783,153.0,6/25/2019,1.66,5.0
1397335,110.0,6/2/2019,1.2,2.0
1397887,69.0,1/1/2019,0.91,4.0
1398440,1.0,1/27/2019,0.18,3.0
1398992,24.0,8/19/2015,0.26,4.0
1399544,95.0,1/2/2019,1.02,5.0
1400097,129.0,4/28/2019,1.41,1.0
1400649,171.0,3/31/2019,1.84,1.0
1401201,20.0,6/9/2019,0.59,4.0
1401754,17.0,5/3/2017,0.27,1.0
1402306,8.0,1/8/2015,0.09,3.0
1402858,11.0,11/1/2015,0.12,5.0
1403410,5.0,7/5/2018,0.09,5.0
1403963,0.0,,,1.0
1404515,36.0,3/19/2019,0.39,4.0
1405067,16.0,3/31/2019,0.17,4.0
1405620,5.0,7/12/2018,0.12,2.0
1406172,0.0,,,1.0
1406724,68.0,6/3/2019,0.77,5.0
1407277,89.0,6/30/2018,0.99,5.0
1407829,10.0,6/24/2019,1.02,4.0
1408381,38.0,7/1/2019,0.85,3.0
1408933,15.0,6/9/2019,0.17,3.0
1409486,20.0,1/21/2019,0.42,3.0
1410038,25.0,6/15/2019,0.96,5.0
1410590,35.0,5/27/2019,0.42,3.0
1411143,1.0,9/24/2013,0.01,2.0
1411695,64.0,6/2/2019,0.7,4.0
1412247,26.0,2/16/2019,0.33,2.0
1412800,244.0,6/25/2019,2.74,5.0
1413352,21.0,1/15/2019,0.29,5.0
1413904,270.0,7/7/2019,2.95,3.0
1414456,16.0,3/27/2019,0.19,4.0
1415009,24.0,6/27/2019,0.26,2.0
1415561,30.0,6/28/2019,0.33,4.0
1416113,5.0,9/7/2015,0.06,3.0
1416666,115.0,6/12/2019,1.25,1.0
1417218,9.0,6/25/2019,0.19,1.0
1417770,45.0,5/26/2019,0.52,2.0
1418323,19.0,9/8/2015,0.21,3.0
1418875,5.0,12/31/2018,0.08,4.0
1419427,203.0,6/20/2019,2.22,3.0
1419979,20.0,1/2/2018,0.41,1.0
1420532,49.0,10/27/2018,0.53,4.0
1421084,6.0,4/21/2019,0.07,3.0
1421636,7.0,6/18/2017,0.08,5.0
1422189,35.0,6/30/2019,0.38,3.0
1422741,28.0,9/25/2018,0.31,4.0
1423293,0.0,,,2.0
1423846,54.0,6/24/2019,0.88,2.0
1424398,115.0,6/25/2019,1.75,3.0
1424950,6.0,6/24/2019,0.13,4.0
1425502,1.0,8/31/2014,0.02,1.0
1426055,204.0,6/30/2019,2.31,4.0
1426607,1.0,9/1/2016,0.03,4.0
1427159,89.0,6/23/2019,0.97,1.0
1427712,130.0,6/2/2019,1.42,2.0
1428264,15.0,6/8/2019,0.25,1.0
1428816,52.0,5/13/2019,0.6,1.0
1429369,58.0,12/29/2017,0.63,3.0
1429921,208.0,6/11/2019,2.32,3.0
1430473,3.0,6/20/2017,0.03,1.0
1431025,7.0,4/21/2013,0.08,5.0
1431578,1.0,3/18/2017,0.04,2.0
1432130,2.0,4/10/2018,0.06,4.0
1432682,122.0,7/2/2019,1.37,5.0
1433235,63.0,6/18/2019,0.72,2.0
1433787,26.0,10/31/2014,0.28,1.0
1434339,1.0,5/4/2022,0.01,5.0
1434892,14.0,6/19/2019,0.16,5.0
1435444,107.0,6/25/2019,2.38,2.0
1435996,3.0,7/30/2017,0.05,4.0
1436548,107.0,5/18/2019,1.17,4.0
1437101,29.0,6/25/2019,1.57,5.0
1437653,69.0,6/21/2019,0.76,3.0
1438205,232.0,7/6/2019,2.52,4.0
1438758,0.0,,,
1439310,24.0,8/10/2018,0.26,
1439862,0.0,,,
1440415,5.0,8/3/2016,0.06,4.0
1440967,10.0,4/21/2019,0.23,1.0
1441519,36.0,11/12/2018,0.47,2.0
1442071,94.0,6/19/2019,1.1,2.0
1442624,1.0,5/6/2013,0.01,1.0
1443176,63.0,8/3/2018,0.71,5.0
1443728,5.0,9/11/2013,0.06,3.0
1444281,238.0,7/2/2019,2.6,5.0
1444833,101.0,10/31/2015,1.1,2.0
1445385,21.0,6/24/2019,0.23,4.0
1445938,72.0,7/31/2018,0.82,4.0
1446490,40.0,6/23/2019,0.68,3.0
1447042,103.0,8/1/2017,1.13,5.0
1447594,66.0,5/1/2019,0.72,2.0
1448147,35.0,6/27/2019,0.4,1.0
1448699,121.0,7/1/2019,1.33,5.0
1449251,15.0,8/29/2018,0.19,4.0
1449804,13.0,9/5/2016,0.18,1.0
1450356,129.0,5/11/2019,1.42,1.0
1450908,157.0,8/11/2016,1.71,4.0
1451461,8.0,11/26/2016,0.11,3.0
1452013,5.0,9/9/2014,0.06,2.0
1452565,46.0,6/23/2019,0.52,2.0
1453117,37.0,2/16/2019,0.41,1.0
1453670,14.0,6/25/2019,0.16,4.0
1454222,37.0,4/15/2018,0.45,1.0
1454774,1.0,8/30/2016,0.03,1.0
1455327,209.0,7/4/2019,2.38,1.0
1455879,4.0,9/12/2018,0.07,4.0
1456431,17.0,4/1/2019,0.19,5.0
1456984,0.0,,,2.0
1457536,0.0,,,4.0
1458088,54.0,6/11/2019,0.66,5.0
1458640,43.0,6/22/2019,0.49,1.0
1459193,7.0,4/18/2017,0.08,2.0
1459745,75.0,6/5/2019,0.93,5.0
1460297,88.0,6/7/2019,0.99,3.0
1460850,73.0,6/30/2019,0.84,3.0
1461402,89.0,7/1/2019,1.06,4.0
1461954,23.0,4/23/2019,0.26,4.0
1462507,11.0,6/23/2019,0.16,5.0
1463059,84.0,2/16/2019,1.12,2.0
1463611,54.0,6/10/2019,0.61,1.0
1464163,17.0,5/20/2015,0.19,1.0
1464716,1.0,3/24/2014,0.02,3.0
1465268,73.0,6/19/2019,0.89,5.0
1465820,36.0,5/1/2019,0.47,4.0
1466373,98.0,5/31/2019,1.07,5.0
1466925,63.0,5/18/2019,0.89,3.0
1467477,2.0,9/21/2017,0.09,4.0
1468030,18.0,10/10/2018,0.2,1.0
1468582,24.0,12/4/2013,0.28,5.0
1469134,1.0,5/13/2018,0.07,5.0
1469686,2.0,1/2/2018,0.05,2.0
1470239,23.0,11/8/2016,0.25,3.0
1470791,93.0,7/7/2019,1.12,3.0
1471343,0.0,,,4.0
1471896,0.0,,,3.0
1472448,152.0,6/23/2019,1.69,5.0
1473000,119.0,6/30/2019,1.39,1.0
1473553,9.0,4/2/2018,0.1,
1474105,44.0,6/26/2019,0.49,
1474657,158.0,1/2/2019,1.77,
1475209,12.0,3/26/2016,0.14,
1475762,51.0,5/4/2019,0.57,
1476314,0.0,,,
1476866,11.0,6/9/2019,0.13,
1477419,236.0,6/18/2019,2.74,
1477971,16.0,9/1/2018,0.18,
1478523,123.0,2/28/2019,1.42,
1479076,14.0,8/19/2015,0.22,1.0
1479628,65.0,12/30/2018,0.73,4.0
1480180,50.0,6/3/2019,0.56,3.0
1480732,33.0,6/10/2019,0.39,1.0
1481285,30.0,1/1/2019,0.35,5.0
1481837,13.0,1/31/2019,0.15,4.0
1482389,18.0,6/7/2019,0.2,5.0
1482942,1.0,4/21/2013,0.01,5.0
1483494,216.0,5/14/2019,2.44,5.0
1484046,98.0,5/1/2019,1.09,5.0
1484599,61.0,6/2/2019,0.86,5.0
1485151,13.0,4/23/2019,0.34,4.0
1485703,136.0,7/1/2019,1.52,4.0
1486255,39.0,6/9/2019,0.47,2.0
1486808,65.0,7/1/2019,0.73,4.0
1487360,62.0,1/2/2019,0.71,2.0
1487912,47.0,6/30/2019,0.57,3.0
1488465,42.0,6/20/2019,0.48,4.0
1489017,207.0,6/16/2019,2.29,5.0
1489569,72.0,7/3/2019,0.81,3.0
1490122,22.0,5/2/2019,0.25,1.0
1490674,25.0,3/31/2019,0.28,5.0
1491226,215.0,6/30/2019,2.42,1.0
1491778,26.0,6/24/2017,0.73,4.0
1492331,18.0,1/2/2018,0.21,1.0
1492883,18.0,12/31/2018,0.21,3.0
1493435,320.0,7/7/2019,3.6,2.0
1493988,160.0,7/2/2019,1.8,1.0
1494540,78.0,2/8/2019,1.22,4.0
1495092,64.0,8/3/2018,0.72,1.0
1495645,219.0,6/19/2019,2.44,3.0
1496197,66.0,12/10/2017,0.94,2.0
1496749,25.0,12/22/2018,0.29,1.0
1497301,102.0,6/28/2019,1.15,4.0
1497854,32.0,6/23/2019,0.47,4.0
1498406,15.0,4/22/2019,0.18,3.0
1498958,1.0,11/16/2015,0.02,1.0
1499511,12.0,6/30/2019,0.14,1.0
1500063,19.0,6/11/2019,0.27,4.0
1500615,297.0,6/24/2019,3.37,5.0
1501168,12.0,7/7/2019,0.13,5.0
1501720,9.0,1/2/2017,0.11,2.0
1502272,9.0,5/14/2016,0.1,5.0
1502824,46.0,5/25/2019,0.62,4.0
1503377,42.0,6/24/2019,0.47,4.0
1503929,118.0,7/1/2019,2.11,3.0
1504481,53.0,5/3/2019,0.6,3.0
1505034,15.0,6/24/2019,0.21,2.0
1505586,64.0,5/11/2019,0.72,4.0
1506138,51.0,4/27/2019,0.58,2.0
1506691,79.0,4/29/2019,0.88,1.0
1507243,202.0,6/19/2019,2.29,3.0
1507795,23.0,12/31/2018,0.63,3.0
1508347,62.0,6/1/2019,0.76,
1508900,36.0,8/23/2015,0.45,
1509452,16.0,6/16/2019,0.19,
1510004,24.0,9/21/2017,0.27,
1510557,77.0,7/1/2019,0.88,
1511109,110.0,5/26/2019,1.27,4.0
1511661,56.0,7/16/2018,0.64,5.0
1512214,7.0,3/2/2022,0.08,3.0
1512766,0.0,,,2.0
1513318,19.0,7/13/2016,0.22,1.0
1513870,7.0,5/31/2015,0.09,2.0
1514423,53.0,10/28/2014,0.6,1.0
1514975,265.0,6/24/2019,2.99,1.0
1515527,0.0,,,1.0
1516080,8.0,1/2/2018,0.1,2.0
1516632,46.0,6/19/2018,0.52,1.0
1517184,6.0,11/4/2018,0.08,1.0
1517737,75.0,7/1/2019,0.86,2.0
1518289,11.0,6/23/2019,0.13,3.0
1518841,5.0,6/29/2019,1.47,4.0
1519393,132.0,6/23/2019,1.49,3.0
1519946,41.0,6/7/2019,0.47,2.0
1520498,34.0,4/7/2019,0.39,2.0
1521050,34.0,6/9/2014,0.39,3.0
1521603,27.0,3/1/2019,0.31,2.0
1522155,30.0,4/13/2019,0.34,4.0
1522707,214.0,6/2/2019,2.45,4.0
1523260,12.0,4/15/2018,0.14,4.0
1523812,6.0,7/30/2018,0.09,5.0
1524364,0.0,,,3.0
1524916,156.0,7/4/2019,1.8,1.0
1525469,30.0,12/29/2018,0.74,1.0
1526021,1.0,9/4/2014,0.02,3.0
1526573,3.0,4/24/2019,0.09,5.0
1527126,272.0,6/27/2019,3.18,4.0
1527678,63.0,1/1/2019,0.82,1.0
1528230,58.0,7/1/2019,0.66,5.0
1528783,5.0,10/12/2015,0.1,1.0
1529335,63.0,6/30/2019,0.71,1.0
1529887,268.0,7/2/2019,3.04,2.0
1530439,80.0,5/26/2019,0.92,1.0
1530992,22.0,4/14/2017,0.25,3.0
1531544,13.0,6/17/2019,0.15,1.0
1532096,23.0,4/30/2019,0.67,5.0
1532649,3.0,12/4/2018,0.08,2.0
1533201,10.0,10/24/2018,0.12,3.0
1533753,14.0,4/4/2019,0.16,4.0
1534306,20.0,6/6/2019,0.28,1.0
1534858,2.0,5/15/2015,0.02,4.0
1535410,47.0,7/3/2019,1.22,1.0
1535962,6.0,1/1/2019,0.19,4.0
1536515,93.0,6/7/2019,1.06,3.0
1537067,116.0,1/3/2016,1.32,5.0
1537619,15.0,9/4/2018,0.17,2.0
1538172,70.0,6/3/2019,0.8,5.0
1538724,4.0,3/4/2019,0.41,3.0
1539276,128.0,6/11/2019,1.46,2.0
1539829,59.0,11/9/2018,0.69,4.0
1540381,8.0,9/30/2015,0.11,2.0
1540933,106.0,6/24/2019,1.22,4.0
1541485,15.0,6/26/2019,0.57,5.0
1542038,133.0,5/5/2019,1.51,1.0
1542590,27.0,5/25/2019,0.31,5.0
1543142,61.0,1/2/2018,0.7,5.0
1543695,2.0,10/8/2018,0.02,4.0
1544247,16.0,1/1/2017,0.18,3.0
1544799,0.0,,,4.0
1545352,38.0,5/16/2019,0.44,5.0
1545904,25.0,6/22/2013,0.28,2.0
1546456,93.0,11/17/2015,1.05,2.0
1547008,6.0,9/5/2017,0.07,3.0
1547561,30.0,12/4/2016,0.34,4.0
1548113,17.0,7/5/2019,0.46,4.0
1548665,67.0,5/16/2019,0.77,4.0
1549218,53.0,6/30/2017,0.68,4.0
1549770,32.0,10/11/2016,0.37,1.0
1550322,131.0,6/23/2019,1.84,2.0
1550875,19.0,5/21/2019,0.22,4.0
1551427,0.0,,,3.0
1551979,74.0,5/28/2019,0.84,5.0
1552531,165.0,7/3/2019,1.88,3.0
1553084,16.0,1/2/2019,0.18,
1553636,269.0,6/5/2019,3.09,
1554188,243.0,6/24/2019,2.75,
1554741,59.0,7/1/2019,0.94,4.0
1555293,134.0,6/22/2019,1.53,1.0
1555845,81.0,7/3/2019,0.93,2.0
1556398,7.0,10/22/2016,0.08,3.0
1556950,112.0,5/26/2019,1.28,3.0
1557502,0.0,,,2.0
1558054,92.0,6/9/2019,1.05,2.0
1558607,23.0,2/14/2019,0.26,2.0
1559159,67.0,5/28/2019,0.76,2.0
1559711,8.0,9/18/2016,0.1,1.0
1560264,244.0,7/1/2019,2.81,5.0
1560816,62.0,5/17/2019,0.7,4.0
1561368,125.0,7/2/2019,1.47,1.0
1561921,58.0,6/1/2019,0.67,1.0
1562473,9.0,9/3/2018,0.1,4.0
1563025,137.0,6/13/2019,1.57,1.0
1563577,16.0,5/9/2019,0.24,1.0
1564130,36.0,9/26/2018,0.57,5.0
1564682,54.0,3/24/2019,0.65,5.0
1565234,1.0,5/31/2016,0.03,2.0
1565787,39.0,3/13/2019,0.47,4.0
1566339,145.0,6/22/2019,1.76,5.0
1566891,28.0,6/25/2019,0.33,1.0
1567444,206.0,6/30/2019,2.4,1.0
1567996,4.0,5/4/2019,0.22,5.0
1568548,37.0,10/30/2016,0.52,4.0
1569100,27.0,8/11/2017,0.31,2.0
1569653,18.0,5/21/2016,0.21,2.0
1570205,134.0,4/2/2019,1.54,2.0
1570757,197.0,6/20/2019,2.25,4.0
1571310,5.0,5/21/2015,0.09,3.0
1571862,5.0,10/6/2015,0.06,1.0
1572414,8.0,1/2/2018,0.09,5.0
1572967,62.0,5/11/2019,0.71,4.0
1573519,13.0,1/31/2017,0.15,4.0
1574071,8.0,8/22/2014,0.09,5.0
1574623,50.0,6/30/2019,0.87,3.0
1575176,69.0,9/28/2016,0.79,1.0
1575728,41.0,5/20/2019,0.47,5.0
1576280,89.0,6/28/2019,1.04,3.0
1576833,40.0,6/17/2019,0.46,3.0
1577385,106.0,6/7/2019,1.22,1.0
1577937,33.0,11/25/2018,0.39,3.0
1578490,2.0,10/3/2017,0.09,2.0
1579042,19.0,12/24/2016,0.22,3.0
1579594,100.0,6/14/2019,1.14,2.0
1580146,16.0,9/25/2018,0.19,1.0
1580699,64.0,6/9/2019,0.76,4.0
1581251,17.0,4/27/2019,0.31,2.0
1581803,7.0,10/11/2016,0.08,3.0
1582356,15.0,12/31/2018,0.17,5.0
1582908,4.0,10/7/2015,0.07,4.0
1583460,87.0,6/16/2019,1.0,4.0
1584013,10.0,5/19/2018,0.14,3.0
1584565,0.0,,,1.0
1585117,289.0,6/24/2019,3.3,2.0
1585669,10.0,8/22/2018,0.11,4.0
1586222,39.0,5/16/2019,0.45,5.0
1586774,7.0,4/17/2017,0.1,5.0
1587326,23.0,3/27/2018,0.27,2.0
1587879,22.0,6/10/2019,0.27,2.0
1588431,1.0,8/21/2014,0.02,3.0
1588983,5.0,1/9/2016,0.06,5.0
1589536,30.0,5/24/2019,0.37,3.0
1590088,,9/30/2018,0.64,5.0
1590640,155.0,6/7/2019,1.78,5.0
1591192,95.0,6/28/2019,1.09,4.0
1591745,118.0,6/16/2019,1.35,3.0
1592297,82.0,12/15/2018,0.96,3.0
1592849,105.0,6/9/2019,1.21,5.0
1593402,73.0,6/7/2019,0.84,1.0
1593954,28.0,5/12/2019,0.32,2.0
1594506,0.0,,,5.0
1595059,3.0,8/16/2015,0.06,3.0
1595611,120.0,7/1/2019,1.4,2.0
1596163,339.0,6/23/2019,3.88,1.0
1596715,7.0,6/23/2018,0.09,1.0
1597268,13.0,4/29/2019,0.15,5.0
1597820,6.0,11/1/2013,0.07,4.0
1598372,3.0,12/31/2014,0.03,3.0
1598925,11.0,8/16/2018,0.18,4.0
1599477,67.0,7/2/2019,1.33,4.0
1600029,123.0,7/2/2019,1.47,1.0
1600582,109.0,9/19/2018,1.25,
1601134,23.0,10/4/2015,0.27,
1601686,269.0,6/29/2019,3.15,
1602238,7.0,8/29/2016,0.08,
1602791,36.0,6/23/2019,1.76,
1603343,178.0,7/1/2019,2.06,
1603895,132.0,6/10/2019,1.51,3.0
1604448,12.0,5/28/2019,0.15,3.0
1605000,23.0,1/1/2019,0.27,3.0
1605552,47.0,6/8/2019,0.55,1.0
1606105,8.0,3/28/2019,0.11,5.0
1606657,17.0,5/12/2016,0.2,5.0
1607209,4.0,3/24/2018,0.06,4.0
1607761,19.0,12/16/2018,0.22,5.0
1608314,2.0,5/5/2022,0.02,5.0
1608866,35.0,1/1/2018,0.54,4.0
1609418,108.0,7/2/2019,1.25,2.0
1609971,182.0,7/1/2019,2.15,4.0
1610523,31.0,6/11/2019,0.41,5.0
1611075,454.0,6/18/2019,5.27,4.0
1611628,199.0,7/5/2019,2.3,3.0
1612180,0.0,,,4.0
1612732,230.0,7/1/2019,2.65,1.0
1613284,101.0,6/24/2019,1.19,5.0
1613837,8.0,12/22/2015,0.13,3.0
1614389,154.0,12/12/2018,1.87,5.0
1614941,69.0,5/26/2019,0.81,1.0
1615494,3.0,6/19/2018,0.05,1.0
1616046,3.0,9/1/2013,0.04,4.0
1616598,12.0,4/26/2019,0.16,4.0
1617151,13.0,8/22/2014,0.15,3.0
1617703,10.0,5/23/2016,0.17,2.0
1618255,5.0,1/4/2019,0.06,1.0
1618807,144.0,6/17/2019,1.68,1.0
1619360,10.0,2/19/2017,0.12,3.0
1619912,0.0,,,1.0
1620464,17.0,7/27/2015,0.2,1.0
1621017,57.0,5/5/2019,0.67,3.0
1621569,70.0,3/9/2019,0.83,1.0
1622121,62.0,1/10/2019,0.74,1.0
1622674,17.0,10/11/2018,0.2,5.0
1623226,439.0,7/5/2019,5.12,4.0
1623778,48.0,1/6/2019,0.56,5.0
1624330,134.0,6/29/2019,1.56,2.0
1624883,2.0,5/20/2014,0.03,1.0
1625435,16.0,11/4/2017,0.19,3.0
1625987,31.0,7/3/2019,1.14,4.0
1626540,36.0,1/19/2019,0.42,4.0
1627092,1.0,4/4/2022,0.01,2.0
1627644,338.0,7/7/2019,3.9,5.0
1628197,117.0,12/11/2017,1.41,5.0
1628749,261.0,6/22/2019,3.24,4.0
1629301,32.0,1/31/2017,0.37,3.0
1629853,112.0,6/30/2019,1.3,4.0
1630406,22.0,5/20/2019,0.26,2.0
1630958,319.0,7/2/2019,3.78,5.0
1631510,69.0,6/20/2019,0.85,2.0
1632063,10.0,9/12/2018,0.12,1.0
1632615,24.0,2/20/2019,0.39,3.0
1633167,3.0,8/12/2017,0.05,4.0
1633720,17.0,6/30/2014,0.2,4.0
1634272,13.0,8/21/2016,0.15,1.0
1634824,58.0,5/27/2019,0.67,3.0
1635376,62.0,6/23/2019,0.74,3.0
1635929,203.0,6/27/2019,2.85,1.0
1636481,33.0,6/30/2019,0.39,4.0
1637033,47.0,3/9/2019,0.66,3.0
1637586,0.0,,,1.0
1638138,30.0,3/2/2018,0.35,1.0
1638690,2.0,3/29/2017,0.05,2.0
1639243,121.0,6/17/2019,1.6,1.0
1639795,27.0,5/17/2019,0.45,5.0
1640347,24.0,10/9/2016,0.3,4.0
1640899,22.0,5/11/2019,0.26,3.0
1641452,162.0,6/16/2019,1.92,5.0
1642004,66.0,5/19/2019,0.76,4.0
1642556,0.0,,,4.0
1643109,63.0,7/7/2019,0.76,2.0
1643661,219.0,6/14/2019,2.63,3.0
1644213,2.0,3/31/2013,0.03,4.0
1644766,12.0,7/1/2019,0.27,1.0
1645318,35.0,5/30/2017,0.41,4.0
1645870,124.0,6/10/2019,1.46,5.0
1646422,2.0,7/23/2018,0.17,5.0
1646975,63.0,7/6/2019,1.27,3.0
1647527,162.0,6/21/2019,1.88,3.0
1648079,103.0,6/15/2019,1.25,4.0
1648632,0.0,,,4.0
1649184,185.0,6/7/2019,2.15,2.0
1649736,219.0,6/15/2019,2.54,4.0
1650289,280.0,6/23/2019,3.51,1.0
1650841,61.0,5/7/2017,0.71,2.0
1651393,184.0,6/10/2019,2.14,2.0
1651945,116.0,7/7/2019,1.37,5.0
1652498,11.0,10/22/2018,0.24,3.0
1653050,9.0,2/23/2019,0.1,1.0
1653602,4.0,7/14/2013,0.05,3.0
1654155,15.0,6/3/2019,0.29,4.0
1654707,22.0,5/26/2019,0.28,2.0
1655259,18.0,7/1/2017,0.21,4.0
1655812,56.0,7/4/2019,0.65,1.0
1656364,2.0,9/3/2014,0.03,4.0
1656916,57.0,6/30/2019,0.7,5.0
1657468,13.0,11/16/2018,0.17,3.0
1658021,1.0,1/2/2022,0.01,2.0
1658573,37.0,6/23/2019,0.49,5.0
1659125,451.0,6/30/2019,5.26,1.0
1659678,24.0,4/30/2019,0.29,3.0
1660230,19.0,3/22/2019,0.32,2.0
1660782,190.0,6/6/2019,2.21,4.0
1661335,46.0,5/27/2019,0.54,1.0
1661887,169.0,6/23/2019,2.08,2.0
1662439,165.0,6/18/2019,1.92,5.0
1662991,2.0,6/23/2016,0.02,4.0
1663544,1.0,5/26/2018,0.07,1.0
1664096,3.0,9/20/2015,0.04,4.0
1664648,15.0,5/9/2016,0.18,3.0
1665201,60.0,1/1/2019,0.7,2.0
1665753,320.0,6/22/2019,3.85,1.0
1666305,182.0,6/11/2019,2.2,4.0
1666858,1.0,3/1/2022,0.01,1.0
1667410,134.0,7/7/2019,1.56,4.0
1667962,10.0,5/26/2019,0.17,1.0
1668514,0.0,,,1.0
1669067,60.0,6/2/2019,0.78,3.0
1669619,5.0,5/12/2019,0.06,4.0
1670171,9.0,8/4/2016,0.1,2.0
1670724,1.0,1/4/2013,0.01,5.0
1671276,33.0,5/22/2019,0.39,4.0
1671828,10.0,12/3/2014,0.14,5.0
1672381,3.0,8/15/2015,0.04,2.0
1672933,10.0,5/15/2019,0.13,3.0
1673485,62.0,7/2/2019,0.73,3.0
1674037,266.0,7/4/2019,3.17,5.0
1674590,251.0,7/7/2019,2.92,4.0
1675142,3.0,4/28/2016,0.04,3.0
1675694,8.0,12/25/2012,0.09,2.0
1676247,5.0,12/31/2012,0.06,5.0
1676799,160.0,6/21/2019,1.92,5.0
1677351,5.0,5/17/2019,0.1,1.0
1677904,183.0,6/14/2019,2.19,1.0
1678456,19.0,12/30/2018,0.23,3.0
1679008,141.0,6/24/2019,1.66,2.0
1679560,42.0,5/27/2019,0.49,3.0
1680113,119.0,7/1/2019,1.41,1.0
1680665,20.0,6/23/2019,0.24,1.0
1681217,5.0,6/28/2015,0.06,2.0
1681770,16.0,7/4/2018,0.62,4.0
1682322,0.0,,,2.0
1682874,24.0,9/10/2018,0.29,3.0
1683427,26.0,6/15/2019,0.32,1.0
1683979,3.0,9/14/2018,0.04,1.0
1684531,0.0,,,2.0
1685083,5.0,4/30/2019,0.07,4.0
1685636,2.0,6/28/2014,0.03,3.0
1686188,194.0,7/4/2019,2.42,2.0
1686740,88.0,6/28/2019,1.03,1.0
1687293,2.0,10/18/2018,0.1,2.0
1687845,304.0,6/19/2019,3.7,2.0
1688397,11.0,7/8/2014,0.13,3.0
1688950,19.0,10/15/2018,0.23,3.0
1689502,23.0,6/5/2019,0.27,2.0
1690054,103.0,6/30/2019,1.25,5.0
1690606,82.0,6/21/2019,0.98,4.0
1691159,92.0,6/8/2019,1.09,1.0
1691711,66.0,7/3/2019,0.77,1.0
1692263,18.0,10/8/2018,0.35,3.0
1692816,153.0,6/24/2019,2.03,2.0
1693368,6.0,6/12/2015,0.09,2.0
1693920,43.0,6/29/2019,0.52,3.0
