pricing_id,room_id,price,service_fee,effective_from
662,1366406,1029 ,206 ,2026-01-25
663,1366959,792 ,158 ,2026-01-25
664,1367511,262 ,52 ,2026-01-25
665,1368063,58 ,12 ,2026-01-25
666,1368616,53 ,11 ,2026-01-25
667,1369168,792 ,158 ,2026-01-25
668,1369720,383 ,77 ,2026-01-25
669,1370272,1145 ,229 ,2026-01-25
670,1370825,1113 ,223 ,2026-01-25
671,1371377,104 ,21 ,2026-01-25
672,1371929,685 ,137 ,2026-01-25
673,1372482,637 ,127 ,2026-01-25
674,1373034,678 ,136 ,2026-01-25
675,1373586,878 ,176 ,2026-01-25
676,1374139,534 ,107 ,2026-01-25
677,1374691,947 ,189 ,2026-01-25
678,1375243,847 ,169 ,2026-01-25
679,1375795,914 ,183 ,2026-01-25
680,1376348,757 ,151 ,2026-01-25
681,1376900,719 ,144 ,2026-01-25
682,1377452,528 ,106 ,2026-01-25
683,1378005,847 ,169 ,2026-01-25
684,1378557,232 ,46 ,2026-01-25
685,1379109,241 ,48 ,2026-01-25
686,1379662,310 ,62 ,2026-01-25
687,1380214,627 ,125 ,2026-01-25
688,1380766,564 ,113 ,2026-01-25
689,1381318,499 ,100 ,2026-01-25
690,1381871,143 ,29 ,2026-01-25
691,1382423,778 ,156 ,2026-01-25
692,1382975,692 ,138 ,2026-01-25
693,1383528,499 ,100 ,2026-01-25
694,1384080,844 ,169 ,2026-01-25
695,1384632,661 ,132 ,2026-01-25
696,1385185,128 ,26 ,2026-01-25
697,1385737,1025 ,205 ,2026-01-25
698,1386289,758 ,152 ,2026-01-25
699,1386841,963 ,193 ,2026-01-25
700,1387394,738 ,148 ,2026-01-25
701,1387946,328 ,66 ,2026-01-25
702,1388498,177 ,35 ,2026-01-25
703,1389051,1137 ,227 ,2026-01-25
704,1389603,459 ,92 ,2026-01-25
705,1390155,1012 ,202 ,2026-01-25
706,1390708,845 ,169 ,2026-01-25
707,1391260,937 ,187 ,2026-01-25
708,1391812,761 ,152 ,2026-01-25
709,1392364,563 ,113 ,2026-01-25
710,1392917,294 ,59 ,2026-01-25
711,1393469,483 ,97 ,2026-01-25
712,1394021,313 ,63 ,2026-01-25
713,1394574,878 ,176 ,2026-01-25
714,1395126,121 ,24 ,2026-01-25
715,1395678,86 ,17 ,2026-01-25
716,1396231,1165 ,233 ,2026-01-25
717,1396783,640 ,128 ,2026-01-25
718,1397335,342 ,68 ,2026-01-25
719,1397887,1014 ,203 ,2026-01-25
720,1398440,494 ,99 ,2026-01-25
721,1398992,155 ,31 ,2026-01-25
722,1399544,367 ,73 ,2026-01-25
723,1400097,90 ,18 ,2026-01-25
724,1400649,608 ,122 ,2026-01-25
725,1401201,659 ,132 ,2026-01-25
726,1401754,290 ,58 ,2026-01-25
727,1402306,831 ,166 ,2026-01-25
728,1402858,907 ,181 ,2026-01-25
729,1403410,158 ,32 ,2026-01-25
730,1403963,1170 ,234 ,2026-01-25
731,1404515,1044 ,209 ,2026-01-25
732,1405067,624 ,125 ,2026-01-25
733,1405620,282 ,56 ,2026-01-25
734,1406172,436 ,87 ,2026-01-25
735,1406724,673 ,135 ,2026-01-25
736,1407277,115 ,23 ,2026-01-25
737,1407829,979 ,196 ,2026-01-25
738,1408381,896 ,179 ,2026-01-25
739,1408933,756 ,151 ,2026-01-25
740,1409486,422 ,84 ,2026-01-25
741,1410038,586 ,117 ,2026-01-25
742,1410590,666 ,133 ,2026-01-25
743,1411143,1183 ,237 ,2026-01-25
744,1411695,175 ,35 ,2026-01-25
745,1412247,72 ,14 ,2026-01-25
746,1412800,620 ,124 ,2026-01-25
747,1413352,370 ,74 ,2026-01-25
748,1413904,784 ,157 ,2026-01-25
749,1414456,174 ,35 ,2026-01-25
750,1415009,1078 ,216 ,2026-01-25
751,1415561,65 ,13 ,2026-01-25
752,1416113,891 ,178 ,2026-01-25
753,1416666,474 ,95 ,2026-01-25
754,1417218,440 ,88 ,2026-01-25
755,1417770,627 ,125 ,2026-01-25
756,1418323,1078 ,216 ,2026-01-25
757,1418875,57 ,11 ,2026-01-25
758,1419427,638 ,128 ,2026-01-25
759,1419979,395 ,79 ,2026-01-25
760,1420532,516 ,103 ,2026-01-25
761,1421084,745 ,149 ,2026-01-25
762,1421636,1161 ,232 ,2026-01-25
763,1422189,456 ,91 ,2026-01-25
764,1422741,125 ,25 ,2026-01-25
765,1423293,815 ,163 ,2026-01-25
766,1423846,188 ,38 ,2026-01-25
767,1424398,612 ,122 ,2026-01-25
768,1424950,80 ,16 ,2026-01-25
769,1425502,117 ,23 ,2026-01-25
770,1426055,632 ,126 ,2026-01-25
771,1426607,1111 ,222 ,2026-01-25
772,1427159,1122 ,224 ,2026-01-25
773,1427712,122 ,24 ,2026-01-25
774,1428264,213 ,43 ,2026-01-25
775,1428816,652 ,130 ,2026-01-25
776,1429369,1003 ,201 ,2026-01-25
777,1429921,237 ,47 ,2026-01-25
778,1430473,911 ,182 ,2026-01-25
779,1431025,74 ,15 ,2026-01-25
780,1431578,539 ,108 ,2026-01-25
781,1432130,471 ,94 ,2026-01-25
782,1432682,873 ,175 ,2026-01-25
783,1433235,911 ,182 ,2026-01-25
784,1433787,843 ,169 ,2026-01-25
785,1434339,706 ,141 ,2026-01-25
786,1434892,1058 ,212 ,2026-01-25
787,1435444,146 ,29 ,2026-01-25
788,1435996,261 ,52 ,2026-01-25
789,1436548,1059 ,212 ,2026-01-25
790,1437101,701 ,140 ,2026-01-25
791,1437653,279 ,56 ,2026-01-25
792,1438205,335 ,67 ,2026-01-25
793,1438758,904 ,181 ,2026-01-25
794,1439310,936 ,187 ,2026-01-25
795,1439862,777 ,155 ,2026-01-25
796,1440415,451 ,90 ,2026-01-25
797,1440967,831 ,166 ,2026-01-25
798,1441519,214 ,43 ,2026-01-25
799,1442071,767 ,153 ,2026-01-25
800,1442624,506 ,101 ,2026-01-25
801,1443176,1081 ,216 ,2026-01-25
802,1443728,316 ,63 ,2026-01-25
803,1444281,1009 ,202 ,2026-01-25
804,1444833,1178 ,236 ,2026-01-25
805,1445385,322 ,64 ,2026-01-25
806,1445938,993 ,199 ,2026-01-25
807,1446490,656 ,131 ,2026-01-25
808,1447042,233 ,47 ,2026-01-25
809,1447594,512 ,102 ,2026-01-25
810,1448147,97 ,19 ,2026-01-25
811,1448699,1135 ,227 ,2026-01-25
812,1449251,279 ,56 ,2026-01-25
813,1449804,554 ,111 ,2026-01-25
814,1450356,664 ,133 ,2026-01-25
815,1450908,381 ,76 ,2026-01-25
816,1451461,108 ,22 ,2026-01-25
817,1452013,1127 ,225 ,2026-01-25
818,1452565,973 ,195 ,2026-01-25
819,1453117,696 ,139 ,2026-01-25
820,1453670,200 ,40 ,2026-01-25
821,1454222,777 ,155 ,2026-01-25
822,1454774,290 ,58 ,2026-01-25
823,1455327,1008 ,202 ,2026-01-25
824,1455879,348 ,70 ,2026-01-25
825,1456431,450 ,90 ,2026-01-25
826,1456984,304 ,61 ,2026-01-25
827,1457536,946 ,189 ,2026-01-25
828,1458088,1099 ,220 ,2026-01-25
829,1458640,237 ,47 ,2026-01-25
830,1459193,241 ,48 ,2026-01-25
831,1459745,1186 ,237 ,2026-01-25
832,1460297,626 ,125 ,2026-01-25
833,1460850,413 ,83 ,2026-01-25
834,1461402,511 ,102 ,2026-01-25
835,1461954,659 ,132 ,2026-01-25
836,1462507,285 ,57 ,2026-01-25
837,1463059,833 ,167 ,2026-01-25
838,1463611,883 ,177 ,2026-01-25
839,1464163,921 ,184 ,2026-01-25
840,1464716,629 ,126 ,2026-01-25
841,1465268,130 ,26 ,2026-01-25
842,1465820,1128 ,226 ,2026-01-25
843,1466373,459 ,92 ,2026-01-25
844,1466925,224 ,45 ,2026-01-25
845,1467477,802 ,160 ,2026-01-25
846,1468030,314 ,63 ,2026-01-25
847,1468582,375 ,75 ,2026-01-25
848,1469134,572 ,114 ,2026-01-25
849,1469686,894 ,179 ,2026-01-25
850,1470239,949 ,190 ,2026-01-25
851,1470791,495 ,99 ,2026-01-25
852,1471343,584 ,117 ,2026-01-25
853,1471896,281 ,56 ,2026-01-25
854,1472448,1022 ,204 ,2026-01-25
855,1473000,186 ,37 ,2026-01-25
856,1473553,500 ,100 ,2026-01-25
857,1474105,867 ,173 ,2026-01-25
858,1474657,476 ,95 ,2026-01-25
859,1475209,1110 ,222 ,2026-01-25
860,1475762,226 ,45 ,2026-01-25
861,1476314,316 ,63 ,2026-01-25
862,1476866,405 ,81 ,2026-01-25
863,1477419,483 ,97 ,2026-01-25
864,1477971,305 ,61 ,2026-01-25
865,1478523,1026 ,205 ,2026-01-25
866,1479076,1055 ,211 ,2026-01-25
867,1479628,300 ,60 ,2026-01-25
868,1480180,1174 ,235 ,2026-01-25
869,1480732,131 ,26 ,2026-01-25
870,1481285,97 ,19 ,2026-01-25
871,1481837,648 ,130 ,2026-01-25
872,1482389,772 ,154 ,2026-01-25
873,1482942,286 ,57 ,2026-01-25
874,1483494,481 ,96 ,2026-01-25
875,1484046,398 ,80 ,2026-01-25
876,1484599,1074 ,215 ,2026-01-25
877,1485151,788 ,158 ,2026-01-25
878,1485703,357 ,71 ,2026-01-25
879,1486255,1171 ,234 ,2026-01-25
880,1486808,736 ,147 ,2026-01-25
881,1487360,887 ,177 ,2026-01-25
882,1487912,764 ,153 ,2026-01-25
883,1488465,480 ,96 ,2026-01-25
884,1489017,278 ,56 ,2026-01-25
885,1489569,327 ,65 ,2026-01-25
886,1490122,524 ,105 ,2026-01-25
887,1490674,488 ,98 ,2026-01-25
888,1491226,433 ,87 ,2026-01-25
889,1491778,758 ,152 ,2026-01-25
890,1492331,910 ,182 ,2026-01-25
891,1492883,662 ,132 ,2026-01-25
892,1493435,144 ,29 ,2026-01-25
893,1493988,705 ,141 ,2026-01-25
894,1494540,1145 ,229 ,2026-01-25
895,1495092,835 ,167 ,2026-01-25
896,1495645,508 ,102 ,2026-01-25
897,1496197,92 ,18 ,2026-01-25
898,1496749,964 ,193 ,2026-01-25
899,1497301,1113 ,223 ,2026-01-25
900,1497854,1167 ,233 ,2026-01-25
901,1498406,352 ,70 ,2026-01-25
902,1498958,270 ,54 ,2026-01-25
903,1499511,510 ,102 ,2026-01-25
904,1500063,758 ,152 ,2026-01-25
905,1500615,1121 ,224 ,2026-01-25
906,1501168,52 ,10 ,2026-01-25
907,1501720,365 ,73 ,2026-01-25
908,1502272,1045 ,209 ,2026-01-25
909,1502824,151 ,30 ,2026-01-25
910,1503377,244 ,49 ,2026-01-25
911,1503929,759 ,152 ,2026-01-25
912,1504481,865 ,173 ,2026-01-25
913,1505034,1070 ,214 ,2026-01-25
914,1505586,171 ,34 ,2026-01-25
915,1506138,964 ,193 ,2026-01-25
916,1506691,900 ,180 ,2026-01-25
917,1507243,890 ,178 ,2026-01-25
918,1507795,1075 ,215 ,2026-01-25
919,1508347,857 ,171 ,2026-01-25
920,1508900,574 ,115 ,2026-01-25
921,1509452,298 ,60 ,2026-01-25
922,1510004,677 ,135 ,2026-01-25
923,1510557,188 ,38 ,2026-01-25
924,1511109,481 ,96 ,2026-01-25
925,1511661,983 ,197 ,2026-01-25
926,1512214,759 ,152 ,2026-01-25
927,1512766,623 ,125 ,2026-01-25
928,1513318,1167 ,233 ,2026-01-25
929,1513870,166 ,33 ,2026-01-25
930,1514423,461 ,92 ,2026-01-25
931,1514975,944 ,189 ,2026-01-25
932,1515527,461 ,92 ,2026-01-25
933,1516080,460 ,92 ,2026-01-25
934,1516632,1094 ,219 ,2026-01-25
935,1517184,664 ,133 ,2026-01-25
936,1517737,383 ,77 ,2026-01-25
937,1518289,370 ,74 ,2026-01-25
938,1518841,741 ,148 ,2026-01-25
939,1519393,861 ,172 ,2026-01-25
940,1519946,170 ,34 ,2026-01-25
941,1520498,752 ,150 ,2026-01-25
942,1521050,524 ,105 ,2026-01-25
943,1521603,966 ,193 ,2026-01-25
944,1522155,125 ,25 ,2026-01-25
945,1522707,613 ,123 ,2026-01-25
946,1523260,644 ,129 ,2026-01-25
947,1523812,848 ,170 ,2026-01-25
948,1524364,382 ,76 ,2026-01-25
949,1524916,593 ,119 ,2026-01-25
950,1525469,392 ,78 ,2026-01-25
951,1526021,984 ,197 ,2026-01-25
952,1526573,1138 ,228 ,2026-01-25
953,1527126,611 ,122 ,2026-01-25
954,1527678,372 ,74 ,2026-01-25
955,1528230,675 ,135 ,2026-01-25
956,1528783,112 ,22 ,2026-01-25
957,1529335,1100 ,220 ,2026-01-25
958,1529887,296 ,59 ,2026-01-25
959,1530439,1178 ,236 ,2026-01-25
960,1530992,50 ,10 ,2026-01-25
961,1531544,59 ,12 ,2026-01-25
962,1532096,400 ,80 ,2026-01-25
963,1532649,1187 ,237 ,2026-01-25
964,1533201,846 ,169 ,2026-01-25
965,1533753,1143 ,229 ,2026-01-25
966,1534306,734 ,147 ,2026-01-25
967,1534858,827 ,165 ,2026-01-25
968,1535410,344 ,69 ,2026-01-25
969,1535962,682 ,136 ,2026-01-25
970,1536515,996 ,199 ,2026-01-25
971,1537067,647 ,129 ,2026-01-25
972,1537619,71 ,14 ,2026-01-25
973,1538172,677 ,135 ,2026-01-25
974,1538724,919 ,184 ,2026-01-25
975,1539276,362 ,72 ,2026-01-25
976,1539829,687 ,137 ,2026-01-25
977,1540381,712 ,142 ,2026-01-25
978,1540933,498 ,100 ,2026-01-25
979,1541485,383 ,77 ,2026-01-25
980,1542038,1148 ,230 ,2026-01-25
981,1542590,504 ,101 ,2026-01-25
982,1543142,826 ,165 ,2026-01-25
983,1543695,418 ,84 ,2026-01-25
984,1544247,724 ,145 ,2026-01-25
985,1544799,114 ,23 ,2026-01-25
986,1545352,913 ,183 ,2026-01-25
987,1545904,413 ,83 ,2026-01-25
988,1546456,700 ,140 ,2026-01-25
989,1547008,925 ,185 ,2026-01-25
990,1547561,524 ,105 ,2026-01-25
991,1548113,171 ,34 ,2026-01-25
992,1548665,290 ,58 ,2026-01-25
993,1549218,940 ,188 ,2026-01-25
994,1549770,372 ,74 ,2026-01-25
995,1550322,1087 ,217 ,2026-01-25
996,1550875,461 ,92 ,2026-01-25
997,1551427,993 ,199 ,2026-01-25
998,1551979,186 ,37 ,2026-01-25
999,1552531,641 ,128 ,2026-01-25
1000,1553084,566 ,113 ,2026-01-25
1001,1553636,286 ,57 ,2026-01-25
1002,1554188,980 ,196 ,2026-01-25
1003,1554741,145 ,29 ,2026-01-25
1004,1555293,1163 ,233 ,2026-01-25
1005,1555845,96 ,19 ,2026-01-25
1006,1556398,855 ,171 ,2026-01-25
1007,1556950,51 ,10 ,2026-01-25
1008,1557502,165 ,33 ,2026-01-25
1009,1558054,175 ,35 ,2026-01-25
1010,1558607,544 ,109 ,2026-01-25
1011,1559159,641 ,128 ,2026-01-25
1012,1559711,367 ,73 ,2026-01-25
1013,1560264,371 ,74 ,2026-01-25
1014,1560816,242 ,48 ,2026-01-25
1015,1561368,1163 ,233 ,2026-01-25
1016,1561921,748 ,150 ,2026-01-25
1017,1562473,373 ,75 ,2026-01-25
1018,1563025,960 ,192 ,2026-01-25
1019,1563577,435 ,87 ,2026-01-25
1020,1564130,70 ,14 ,2026-01-25
1021,1564682,1195 ,239 ,2026-01-25
1022,1565234,208 ,42 ,2026-01-25
1023,1565787,1126 ,225 ,2026-01-25
1024,1566339,185 ,37 ,2026-01-25
1025,1566891,798 ,160 ,2026-01-25
1026,1567444,845 ,169 ,2026-01-25
1027,1567996,88 ,18 ,2026-01-25
1028,1568548,344 ,69 ,2026-01-25
1029,1569100,764 ,153 ,2026-01-25
1030,1569653,737 ,147 ,2026-01-25
1031,1570205,382 ,76 ,2026-01-25
1032,1570757,441 ,88 ,2026-01-25
1033,1571310,324 ,65 ,2026-01-25
1034,1571862,76 ,15 ,2026-01-25
1035,1572414,1024 ,205 ,2026-01-25
1036,1572967,951 ,190 ,2026-01-25
1037,1573519,489 ,98 ,2026-01-25
1038,1574071,711 ,142 ,2026-01-25
1039,1574623,1118 ,224 ,2026-01-25
1040,1575176,963 ,193 ,2026-01-25
1041,1575728,690 ,138 ,2026-01-25
1042,1576280,1013 ,203 ,2026-01-25
1043,1576833,795 ,159 ,2026-01-25
1044,1577385,148 ,30 ,2026-01-25
1045,1577937,671 ,134 ,2026-01-25
1046,1578490,198 ,40 ,2026-01-25
1047,1579042,467 ,93 ,2026-01-25
1048,1579594,63 ,13 ,2026-01-25
1049,1580146,321 ,64 ,2026-01-25
1050,1580699,1101 ,220 ,2026-01-25
1051,1581251,88 ,18 ,2026-01-25
1052,1581803,56 ,11 ,2026-01-25
1053,1582356,242 ,48 ,2026-01-25
1054,1582908,826 ,165 ,2026-01-25
1055,1583460,612 ,122 ,2026-01-25
1056,1584013,467 ,93 ,2026-01-25
1057,1584565,299 ,60 ,2026-01-25
1058,1585117,225 ,45 ,2026-01-25
1059,1585669,550 ,110 ,2026-01-25
1060,1586222,555 ,111 ,2026-01-25
1061,1586774,1133 ,227 ,2026-01-25
1062,1587326,231 ,46 ,2026-01-25
1063,1587879,354 ,71 ,2026-01-25
1064,1588431,1069 ,214 ,2026-01-25
1065,1588983,167 ,33 ,2026-01-25
1066,1589536,1134 ,227 ,2026-01-25
1067,1590088,399 ,80 ,2026-01-25
1068,1590640,378 ,76 ,2026-01-25
1069,1591192,724 ,145 ,2026-01-25
1070,1591745,976 ,195 ,2026-01-25
1071,1592297,719 ,144 ,2026-01-25
1072,1592849,709 ,142 ,2026-01-25
1073,1593402,1056 ,211 ,2026-01-25
1074,1593954,476 ,95 ,2026-01-25
1075,1594506,236 ,47 ,2026-01-25
1076,1595059,1144 ,229 ,2026-01-25
1077,1595611,1146 ,229 ,2026-01-25
1078,1596163,1068 ,214 ,2026-01-25
1079,1596715,448 ,90 ,2026-01-25
1080,1597268,345 ,69 ,2026-01-25
1081,1597820,589 ,118 ,2026-01-25
1082,1598372,722 ,144 ,2026-01-25
1083,1598925,934 ,187 ,2026-01-25
1084,1599477,1157 ,231 ,2026-01-25
1085,1600029,1125 ,225 ,2026-01-25
1086,1600582,1142 ,228 ,2026-01-25
1087,1601134,909 ,182 ,2026-01-25
1088,1601686,900 ,180 ,2026-01-25
1089,1602238,581 ,116 ,2026-01-25
1090,1602791,200 ,40 ,2026-01-25
1091,1603343,829 ,166 ,2026-01-25
1092,1603895,700 ,140 ,2026-01-25
1093,1604448,401 ,80 ,2026-01-25
1094,1605000,819 ,164 ,2026-01-25
1095,1605552,429 ,86 ,2026-01-25
1096,1606105,323 ,65 ,2026-01-25
1097,1606657,532 ,106 ,2026-01-25
1098,1607209,421 ,84 ,2026-01-25
1099,1607761,1047 ,209 ,2026-01-25
1100,1608314,170 ,34 ,2026-01-25
1101,1608866,402 ,80 ,2026-01-25
1102,1609418,576 ,115 ,2026-01-25
1103,1609971,150 ,30 ,2026-01-25
1104,1610523,423 ,85 ,2026-01-25
1105,1611075,795 ,159 ,2026-01-25
1106,1611628,860 ,172 ,2026-01-25
1107,1612180,95 ,19 ,2026-01-25
1108,1612732,350 ,70 ,2026-01-25
1109,1613284,325 ,65 ,2026-01-25
1110,1613837,785 ,157 ,2026-01-25
1111,1614389,522 ,104 ,2026-01-25
1112,1614941,300 ,60 ,2026-01-25
1113,1615494,1195 ,239 ,2026-01-25
1114,1616046,954 ,191 ,2026-01-25
1115,1616598,356 ,71 ,2026-01-25
1116,1617151,344 ,69 ,2026-01-25
1117,1617703,632 ,126 ,2026-01-25
1118,1618255,921 ,184 ,2026-01-25
1119,1618807,877 ,175 ,2026-01-25
1120,1619360,1149 ,230 ,2026-01-25
1121,1619912,357 ,71 ,2026-01-25
1122,1620464,1152 ,230 ,2026-01-25
1123,1621017,561 ,112 ,2026-01-25
1124,1621569,884 ,177 ,2026-01-25
1125,1622121,982 ,196 ,2026-01-25
1126,1622674,1143 ,229 ,2026-01-25
1127,1623226,1174 ,235 ,2026-01-25
1128,1623778,966 ,193 ,2026-01-25
1129,1624330,1040 ,208 ,2026-01-25
1130,1624883,1017 ,203 ,2026-01-25
1131,1625435,182 ,36 ,2026-01-25
1132,1625987,741 ,148 ,2026-01-25
1133,1626540,150 ,30 ,2026-01-25
1134,1627092,343 ,69 ,2026-01-25
1135,1627644,407 ,81 ,2026-01-25
1136,1628197,733 ,147 ,2026-01-25
1137,1628749,794 ,159 ,2026-01-25
1138,1629301,786 ,157 ,2026-01-25
1139,1629853,609 ,122 ,2026-01-25
1140,1630406,182 ,36 ,2026-01-25
1141,1630958,855 ,171 ,2026-01-25
1142,1631510,1198 ,240 ,2026-01-25
1143,1632063,986 ,197 ,2026-01-25
1144,1632615,184 ,37 ,2026-01-25
1145,1633167,834 ,167 ,2026-01-25
1146,1633720,913 ,183 ,2026-01-25
1147,1634272,940 ,188 ,2026-01-25
1148,1634824,209 ,42 ,2026-01-25
1149,1635376,658 ,132 ,2026-01-25
1150,1635929,246 ,49 ,2026-01-25
1151,1636481,874 ,175 ,2026-01-25
1152,1637033,1131 ,226 ,2026-01-25
1153,1637586,756 ,151 ,2026-01-25
1154,1638138,566 ,113 ,2026-01-25
1155,1638690,634 ,127 ,2026-01-25
1156,1639243,825 ,165 ,2026-01-25
1157,1639795,757 ,151 ,2026-01-25
1158,1640347,284 ,57 ,2026-01-25
1159,1640899,1141 ,228 ,2026-01-25
1160,1641452,504 ,101 ,2026-01-25
1161,1642004,879 ,176 ,2026-01-25
1162,1642556,922 ,184 ,2026-01-25
1163,1643109,534 ,107 ,2026-01-25
1164,1643661,819 ,164 ,2026-01-25
1165,1644213,254 ,51 ,2026-01-25
1166,1644766,325 ,65 ,2026-01-25
1167,1645318,1124 ,225 ,2026-01-25
1168,1645870,243 ,49 ,2026-01-25
1169,1646422,100 ,20 ,2026-01-25
1170,1646975,642 ,128 ,2026-01-25
1171,1647527,688 ,138 ,2026-01-25
1172,1648079,687 ,137 ,2026-01-25
1173,1648632,360 ,72 ,2026-01-25
1174,1649184,561 ,112 ,2026-01-25
1175,1649736,553 ,111 ,2026-01-25
1176,1650289,1034 ,207 ,2026-01-25
1177,1650841,218 ,44 ,2026-01-25
1178,1651393,512 ,102 ,2026-01-25
1179,1651945,929 ,186 ,2026-01-25
1180,1652498,271 ,54 ,2026-01-25
1181,1653050,405 ,81 ,2026-01-25
1182,1653602,593 ,119 ,2026-01-25
1183,1654155,379 ,76 ,2026-01-25
1184,1654707,1117 ,223 ,2026-01-25
1185,1655259,683 ,137 ,2026-01-25
1186,1655812,568 ,114 ,2026-01-25
1187,1656364,523 ,105 ,2026-01-25
1188,1656916,62 ,12 ,2026-01-25
1189,1657468,1018 ,204 ,2026-01-25
1190,1658021,401 ,80 ,2026-01-25
1191,1658573,1138 ,228 ,2026-01-25
1192,1659125,357 ,71 ,2026-01-25
1193,1659678,1159 ,232 ,2026-01-25
1194,1660230,1094 ,219 ,2026-01-25
1195,1660782,735 ,147 ,2026-01-25
1196,1661335,235 ,47 ,2026-01-25
1197,1661887,332 ,66 ,2026-01-25
1198,1662439,510 ,102 ,2026-01-25
1199,1662991,972 ,194 ,2026-01-25
1200,1663544,1036 ,207 ,2026-01-25
1201,1664096,979 ,196 ,2026-01-25
1202,1664648,127 ,25 ,2026-01-25
1203,1665201,556 ,111 ,2026-01-25
1204,1665753,799 ,160 ,2026-01-25
1205,1666305,540 ,108 ,2026-01-25
1206,1666858,810 ,162 ,2026-01-25
1207,1667410,443 ,89 ,2026-01-25
1208,1667962,472 ,94 ,2026-01-25
1209,1668514,175 ,35 ,2026-01-25
1210,1669067,301 ,60 ,2026-01-25
1211,1669619,231 ,46 ,2026-01-25
1212,1670171,897 ,179 ,2026-01-25
1213,1670724,1183 ,237 ,2026-01-25
1214,1671276,351 ,70 ,2026-01-25
1215,1671828,521 ,104 ,2026-01-25
1216,1672381,76 ,15 ,2026-01-25
1217,1672933,690 ,138 ,2026-01-25
1218,1673485,473 ,95 ,2026-01-25
1219,1674037,1078 ,216 ,2026-01-25
1220,1674590,53 ,11 ,2026-01-25
1221,1675142,194 ,39 ,2026-01-25
1222,1675694,876 ,175 ,2026-01-25
1223,1676247,118 ,24 ,2026-01-25
1224,1676799,407 ,81 ,2026-01-25
1225,1677351,697 ,139 ,2026-01-25
1226,1677904,55 ,11 ,2026-01-25
1227,1678456,846 ,169 ,2026-01-25
1228,1679008,715 ,143 ,2026-01-25
1229,1679560,1030 ,206 ,2026-01-25
1230,1680113,665 ,133 ,2026-01-25
1231,1680665,412 ,82 ,2026-01-25
1232,1681217,585 ,117 ,2026-01-25
1233,1681770,534 ,107 ,2026-01-25
1234,1682322,525 ,105 ,2026-01-25
1235,1682874,367 ,73 ,2026-01-25
1236,1683427,118 ,24 ,2026-01-25
1237,1683979,578 ,116 ,2026-01-25
1238,1684531,1177 ,235 ,2026-01-25
1239,1685083,809 ,162 ,2026-01-25
1240,1685636,885 ,177 ,2026-01-25
1241,1686188,729 ,146 ,2026-01-25
1242,1686740,660 ,132 ,2026-01-25
1243,1687293,435 ,87 ,2026-01-25
1244,1687845,486 ,97 ,2026-01-25
1245,1688397,753 ,151 ,2026-01-25
1246,1688950,556 ,111 ,2026-01-25
1247,1689502,406 ,81 ,2026-01-25
1248,1690054,1173 ,235 ,2026-01-25
1249,1690606,1190 ,238 ,2026-01-25
1250,1691159,453 ,91 ,2026-01-25
1251,1691711,556 ,111 ,2026-01-25
1252,1692263,666 ,133 ,2026-01-25
1253,1692816,628 ,126 ,2026-01-25
1254,1693368,153 ,31 ,2026-01-25
1255,1693920,323 ,65 ,2026-01-25
1256,1694473,573 ,115 ,2026-01-25
1257,1695025,217 ,43 ,2026-01-25
1258,1695577,535 ,107 ,2026-01-25
1259,1696129,947 ,189 ,2026-01-25
1260,1696682,1014 ,203 ,2026-01-25
1261,1697234,367 ,73 ,2026-01-25
1262,1697786,272 ,54 ,2026-01-25
1263,1698339,978 ,196 ,2026-01-25
1264,1698891,660 ,132 ,2026-01-25
1265,1699443,366 ,73 ,2026-01-25
1266,1699996,798 ,160 ,2026-01-25
1267,1700548,849 ,170 ,2026-01-25
1268,1701100,1104 ,221 ,2026-01-25
1269,1701652,407 ,81 ,2026-01-25
1270,1702205,514 ,103 ,2026-01-25
1271,1702757,942 ,188 ,2026-01-25
1272,1703309,643 ,129 ,2026-01-25
1273,1703862,919 ,184 ,2026-01-25
1274,1704414,655 ,131 ,2026-01-25
1275,1704966,300 ,60 ,2026-01-25
1276,1705519,191 ,38 ,2026-01-25
1277,1706071,669 ,134 ,2026-01-25
1278,1706623,615 ,123 ,2026-01-25
1279,1707175,709 ,142 ,2026-01-25
1280,1707728,1127 ,225 ,2026-01-25
1281,1708280,98 ,20 ,2026-01-25
1282,1708832,922 ,184 ,2026-01-25
1283,1709385,66 ,13 ,2026-01-25
1284,1709937,781 ,156 ,2026-01-25
1285,1710489,622 ,124 ,2026-01-25
1286,1711042,948 ,190 ,2026-01-25
1287,1711594,437 ,87 ,2026-01-25
1288,1712146,986 ,197 ,2026-01-25
1289,1712698,612 ,122 ,2026-01-25
1290,1713251,972 ,194 ,2026-01-25
1291,1713803,206 ,41 ,2026-01-25
1292,1714355,248 ,50 ,2026-01-25
1293,1714908,769 ,154 ,2026-01-25
1294,1715460,145 ,29 ,2026-01-25
1295,1716012,724 ,145 ,2026-01-25
1296,1716565,1018 ,204 ,2026-01-25
1297,1717117,110 ,22 ,2026-01-25
1298,1717669,1154 ,231 ,2026-01-25
1299,1718221,580 ,116 ,2026-01-25
1300,1718774,954 ,191 ,2026-01-25
1301,1719326,695 ,139 ,2026-01-25
1302,1719878,498 ,100 ,2026-01-25
1303,1720431,80 ,16 ,2026-01-25
1304,1720983,419 ,84 ,2026-01-25
1305,1721535,128 ,26 ,2026-01-25
1306,1722088,164 ,33 ,2026-01-25
1307,1722640,1179 ,236 ,2026-01-25
